id,province,city,area,street,community,code_num,create_time,edit_time,change_type,expire_date
1114,广东省,梅州市,梅县,,,441421000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1115,广东省,广州市,越秀区,,,440104000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1116,四川省,达州市,开江县,,,511723000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1117,河北省,廊坊市,霸州市,,,131081000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1118,江苏省,南京市,江宁区,,,320115000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1119,云南省,大理白族自治州,洱源县,,,532930000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1120,山西省,朔州市,朔城区,,,140602000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1121,辽宁省,抚顺市,东洲区,,,210403000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1122,河南省,周口市,沈丘县,,,411624000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1123,安徽省,宿州市,萧县,,,341322000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1124,河北省,衡水市,饶阳县,,,131124000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1125,山东省,东营市,利津县,,,370522000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1126,新疆维吾尔自治区,阿克苏地区,乌什县,,,652927000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1127,福建省,泉州市,惠安县,,,350521000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1128,江西省,上饶市,上饶县,,,361121000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1129,贵州省,六盘水市,,,,520200000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1130,山西省,忻州市,原平市,,,140981000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1131,山西省,临汾市,霍州市,,,141082000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1132,安徽省,宣城市,郎溪县,,,341821000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1133,吉林省,白山市,长白朝鲜族自治县,,,220623000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1134,江苏省,南京市,栖霞区,,,320113000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1135,云南省,迪庆藏族自治州,德钦县,,,533422000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1136,黑龙江省,鹤岗市,东山区,,,230406000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1137,辽宁省,沈阳市,康平县,,,210123000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1138,黑龙江省,绥化市,明水县,,,231225000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1139,湖南省,张家界市,慈利县,,,430821000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1140,西藏自治区,日喀则地区,谢通门县,,,542328000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1141,山东省,烟台市,栖霞市,,,370686000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1142,四川省,宜宾市,翠屏区,,,511502000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1143,山西省,朔州市,,,,140600000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1144,山东省,泰安市,岱岳区,,,370911000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1145,云南省,楚雄彝族自治州,大姚县,,,532326000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1146,云南省,玉溪市,通海县,,,530423000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1147,山东省,日照市,五莲县,,,371121000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1148,广东省,梅州市,丰顺县,,,441423000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1149,广西壮族自治区,崇左市,大新县,,,451424000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1150,山西省,大同市,南郊区,,,140211000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1151,江西省,新余市,分宜县,,,360521000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1152,云南省,大理白族自治州,鹤庆县,,,532932000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1153,宁夏回族自治区,吴忠市,利通区,,,640302000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1154,安徽省,宿州市,泗县,,,341324000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1155,内蒙古自治区,呼和浩特市,玉泉区,,,150104000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1156,贵州省,黔西南布依族苗族自治州,普安县,,,522323000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1157,湖北省,襄樊市,,,,420600000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1158,湖南省,怀化市,,,,431200000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1159,湖北省,孝感市,应城市,,,420981000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1160,江苏省,连云港市,东海县,,,320722000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1161,新疆维吾尔自治区,吐鲁番地区,托克逊县,,,652123000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1162,江西省,上饶市,玉山县,,,361123000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1163,重庆市,,渝北区,,,500112000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1164,安徽省,池州市,东至县,,,341721000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1165,甘肃省,兰州市,永登县,,,620121000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1166,江苏省,盐城市,射阳县,,,320924000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1167,四川省,南充市,嘉陵区,,,511304000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1168,江西省,吉安市,吉水县,,,360822000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1169,云南省,红河哈尼族彝族自治州,建水县,,,532524000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1170,广东省,广州市,番禺区,,,440113000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1171,云南省,昆明市,,,,530100000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1172,湖南省,岳阳市,,,,430600000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1173,陕西省,安康市,平利县,,,610926000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1174,江苏省,苏州市,常熟市,,,320581000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1175,湖北省,荆门市,京山县,,,420821000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1176,江苏省,南京市,秦淮区,,,320104000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1177,山西省,阳泉市,郊区,,,140311000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1178,山西省,临汾市,翼城县,,,141022000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1179,贵州省,黔东南苗族侗族自治州,黄平县,,,522622000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1180,黑龙江省,七台河市,桃山区,,,230903000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1181,安徽省,淮北市,,,,340600000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1182,内蒙古自治区,巴彦淖尔市,杭锦后旗,,,150826000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1183,黑龙江省,哈尔滨市,五常市,,,230184000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1184,江西省,九江市,永修县,,,360425000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1185,海南省,,临高县,,,469024000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1186,广东省,江门市,新会区,,,440705000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1187,湖南省,郴州市,嘉禾县,,,431024000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1188,山东省,潍坊市,临朐县,,,370724000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1189,河南省,周口市,西华县,,,411622000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1190,湖南省,岳阳市,岳阳县,,,430621000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1191,江西省,抚州市,,,,361000000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1192,安徽省,芜湖市,弋江区,,,340203000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1193,广东省,清远市,连南瑶族自治县,,,441826000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1194,四川省,自贡市,富顺县,,,510322000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1195,黑龙江省,齐齐哈尔市,富拉尔基区,,,230206000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1196,四川省,广元市,旺苍县,,,510821000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1197,河北省,张家口市,下花园区,,,130706000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1198,广东省,肇庆市,,,,441200000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1199,辽宁省,营口市,鲅鱼圈区,,,210804000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1200,广西壮族自治区,百色市,田阳县,,,451021000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1201,内蒙古自治区,锡林郭勒盟,二连浩特市,,,152501000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1202,黑龙江省,大兴安岭地区,塔河县,,,232722000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1203,河北省,唐山市,丰南区,,,130207000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1204,辽宁省,辽阳市,文圣区,,,211003000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1205,安徽省,黄山市,黄山区,,,341003000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1206,西藏自治区,日喀则地区,定日县,,,542324000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1207,湖北省,恩施土家族苗族自治州,恩施市,,,422801000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1208,四川省,甘孜藏族自治州,康定县,,,513321000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1209,甘肃省,庆阳市,镇原县,,,621027000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1210,贵州省,遵义市,,,,520300000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1211,湖北省,荆门市,,,,420800000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1212,山西省,吕梁市,汾阳市,,,141182000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1213,山西省,大同市,天镇县,,,140222000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1214,湖北省,武汉市,黄陂区,,,420116000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1215,广西壮族自治区,玉林市,玉州区,,,450902000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1216,浙江省,杭州市,富阳市,,,330183000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1217,福建省,三明市,,,,350400000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1218,河北省,邢台市,柏乡县,,,130524000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1219,山西省,运城市,永济市,,,140881000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1220,安徽省,巢湖市,,,,341400000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1221,河南省,驻马店市,驿城区,,,411702000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1222,广东省,惠州市,惠东县,,,441323000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1223,广西壮族自治区,桂林市,灵川县,,,450323000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1224,湖北省,宜昌市,兴山县,,,420526000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1225,黑龙江省,鹤岗市,萝北县,,,230421000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1226,山东省,青岛市,崂山区,,,370212000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1227,陕西省,榆林市,靖边县,,,610824000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1228,黑龙江省,黑河市,爱辉区,,,231102000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1229,西藏自治区,那曲地区,,,,542400000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1230,广东省,深圳市,盐田区,,,440308000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1231,内蒙古自治区,包头市,,,,150200000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1232,青海省,海东地区,互助土族自治县,,,632126000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1233,宁夏回族自治区,固原市,原州区,,,640402000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1234,湖南省,株洲市,茶陵县,,,430224000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1235,天津市,,,,,120000000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1236,四川省,泸州市,龙马潭区,,,510504000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1237,江苏省,无锡市,惠山区,,,320206000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1238,西藏自治区,昌都地区,察雅县,,,542126000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1239,山西省,吕梁市,临县,,,141124000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1240,云南省,怒江傈僳族自治州,贡山独龙族怒族自治县,,,533324000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1241,山东省,枣庄市,薛城区,,,370403000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1242,河北省,保定市,南市区,,,130604000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1243,河北省,保定市,高碑店市,,,130684000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1244,浙江省,温州市,瑞安市,,,330381000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1245,浙江省,衢州市,,,,330800000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1246,广西壮族自治区,南宁市,上林县,,,450125000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1247,贵州省,铜仁地区,思南县,,,522225000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1248,内蒙古自治区,锡林郭勒盟,阿巴嘎旗,,,152522000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1249,江西省,上饶市,信州区,,,361102000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1250,湖南省,永州市,宁远县,,,431126000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1251,湖南省,常德市,澧县,,,430723000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1252,贵州省,黔东南苗族侗族自治州,麻江县,,,522635000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1253,吉林省,通化市,东昌区,,,220502000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1254,福建省,泉州市,鲤城区,,,350502000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1255,湖北省,襄樊市,樊城区,,,420606000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1256,湖南省,常德市,津市市,,,430781000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1257,黑龙江省,鹤岗市,,,,230400000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1258,安徽省,安庆市,太湖县,,,340825000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1259,甘肃省,平凉市,崆峒区,,,620802000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1260,山西省,晋中市,榆社县,,,140721000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1261,云南省,丽江市,永胜县,,,530722000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1262,广西壮族自治区,百色市,西林县,,,451030000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1263,四川省,宜宾市,江安县,,,511523000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1264,广东省,中山市,,,,442000000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1265,黑龙江省,伊春市,汤旺河区,,,230712000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1266,浙江省,宁波市,鄞州区,,,330212000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1267,河南省,新乡市,延津县,,,410726000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1268,黑龙江省,伊春市,西林区,,,230705000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1269,福建省,南平市,顺昌县,,,350721000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1270,上海市,,南汇区,,,310119000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1271,辽宁省,大连市,西岗区,,,210203000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1272,河南省,商丘市,柘城县,,,411424000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1273,贵州省,黔南布依族苗族自治州,罗甸县,,,522728000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1274,贵州省,安顺市,西秀区,,,520402000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1275,山东省,威海市,乳山市,,,371083000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1276,广东省,深圳市,福田区,,,440304000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1277,湖南省,长沙市,望城县,,,430122000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1278,北京市,,平谷区,,,110117000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1279,河北省,石家庄市,鹿泉市,,,130185000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1280,云南省,曲靖市,富源县,,,530325000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1281,四川省,泸州市,,,,510500000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1282,内蒙古自治区,锡林郭勒盟,多伦县,,,152531000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1283,四川省,阿坝藏族羌族自治州,九寨沟县,,,513225000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1284,新疆维吾尔自治区,阿克苏地区,,,,652900000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1285,北京市,,房山区,,,110111000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1286,新疆维吾尔自治区,昌吉回族自治州,昌吉市,,,652301000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1287,山东省,潍坊市,诸城市,,,370782000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1288,内蒙古自治区,乌海市,海勃湾区,,,150302000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1289,山西省,长治市,,,,140400000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1290,山东省,,,,,370000000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1291,江苏省,泰州市,泰兴市,,,321283000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1292,吉林省,长春市,二道区,,,220105000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1293,陕西省,铜川市,王益区,,,610202000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1294,新疆维吾尔自治区,阿勒泰地区,富蕴县,,,654322000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1295,江苏省,南京市,,,,320100000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1296,山西省,晋中市,寿阳县,,,140725000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1297,北京市,,宣武区,,,110104000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1298,山东省,德州市,平原县,,,371426000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1299,江西省,吉安市,泰和县,,,360826000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1300,辽宁省,锦州市,太和区,,,210711000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1301,四川省,甘孜藏族自治州,炉霍县,,,513327000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1302,山东省,聊城市,东阿县,,,371524000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1303,江苏省,常州市,武进区,,,320412000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1304,江西省,宜春市,宜丰县,,,360924000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1305,广东省,广州市,从化市,,,440184000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1306,西藏自治区,林芝地区,波密县,,,542625000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1307,湖北省,咸宁市,通山县,,,421224000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1308,江苏省,苏州市,太仓市,,,320585000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1309,四川省,宜宾市,屏山县,,,511529000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1310,江西省,抚州市,广昌县,,,361030000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1311,西藏自治区,昌都地区,边坝县,,,542133000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1312,贵州省,贵阳市,息烽县,,,520122000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1313,河南省,濮阳市,华龙区,,,410902000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1314,陕西省,咸阳市,彬县,,,610427000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1315,江西省,九江市,湖口县,,,360429000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1316,西藏自治区,拉萨市,堆龙德庆县,,,540125000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1317,江西省,南昌市,青云谱区,,,360104000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1318,江西省,南昌市,青山湖区,,,360111000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1319,黑龙江省,伊春市,金山屯区,,,230709000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1320,贵州省,黔东南苗族侗族自治州,岑巩县,,,522626000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1321,安徽省,铜陵市,铜官山区,,,340702000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1322,陕西省,西安市,新城区,,,610102000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1323,福建省,三明市,建宁县,,,350430000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1324,陕西省,安康市,石泉县,,,610922000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1325,黑龙江省,绥化市,,,,231200000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1326,江苏省,无锡市,,,,320200000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1327,广东省,肇庆市,封开县,,,441225000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1328,新疆维吾尔自治区,乌鲁木齐市,头屯河区,,,650106000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
